"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7440","prod-24","Intel Core i7-930 (Bloomfield 4c/8t)","2.8 GHz (Turbo 3.06 GHz), DDR3-1066, 1 MB L2, 8 MB L3",0.49
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7429","prod-25","Intel Core i5-3330 (Ivy Bridge 4c/8t)","3 GHz (Turbo 3.2 GHz), DDR3-1600, 1 MB L2, 8 MB L3",0.47
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7427","prod-26","Intel Core i5-4430 (Haswell  4c/4t)","3 GHz (Turbo 3.2 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.47
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7442","prod-27","Intel Core i7-960 (Bloomfield 4c/8t)","3.2 GHz (Turbo 3.46 GHz), DDR3-1066, 1 MB L2, 8 MB L3",0.45
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7443","prod-28","Intel Core i7-965 EE (Bloomfield 4c/8t)","3.2 GHz (Turbo 3.46 GHz), DDR3-1066, 1 MB L2, 8 MB L3",0.45
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7423","prod-29","Intel Xeon E3-1225 v3 (Haswell  4c/4t)","3.1 GHz (Turbo 3.5 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.43
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7430","prod-30","Intel Core i5-3550 (Ivy Bridge 4c/4t)","3.3 GHz (Turbo 3.7 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.42
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7444","prod-31","Intel Core i7-975 EE (Bloomfield 4c/8t)","3.33 GHz (Turbo 3.6 GHz), DDR3-1066, 1 MB L2, 8 MB L3",0.42
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7422","prod-32","Intel Core i7-4770t (Haswell  4c/8t)","2.5 GHz (Turbo 3.7 GHz), DDR3-1600, 1 MB L2, 8 MB L3",0.41
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7425","prod-33","Intel Core i5-4670k (Haswell  4c/4t)","3.4 GHz (Turbo 3.8 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.41
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7431","prod-34","Intel Core i5-3470 (Ivy Bridge 4c/4t)","3.2 GHz (Turbo 3.6 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.41
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7426","prod-35","Intel Core i5-4690 (Haswell  4c/4t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 6 MB L3",0.4
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7434","prod-36","Intel Core i7-2600k (Sandy Bridge 4c/8t)","3.4 GHz (Turbo 3.8 GHz), DDR3-1333, 1 MB L2, 8 MB L3",0.37
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7421","prod-37","Intel Core i7-4770s (Haswell  4c/8t)","3.1 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 8 MB L3",0.37
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7437","prod-38","Intel Core i7-4820k (Ivy Bridge-E 4c/8t)","3.7 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 10 MB L3",0.37
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7433","prod-39","Intel Core i7-2700k (Sandy Bridge 4c/8t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1333, 1 MB L2, 8 MB L3",0.36
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7420","prod-40","Intel Core i7-4770k (Haswell  4c/8t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 8 MB L3",0.36
